label,message
0,"s comfort delgro liao... ya, quite near my hse... so u still workin at maxwell hse huh.."
0,k.. bt sm tims latr..
0,wait d! cmng!
0,hey yun... will you be coming down by yourself tmr?
0,hand still not mch feeling!
0,vl cal u latr.... i want 2 go 2 church... donno y bt i wanna b wid ma god a few mins....
0,"sorry, i'll call later"
0,we have to inform her b4 if we r goin..
0,"i can send mine 2 u, then u jus change lor but think u got 2 do it b4 office hour end."
0,thinking of u ;) x
0,achha...
0,she say she going down later.
0,i am hungry
0,ll see you all on friday! tata!
0,joking lah
0,forgot fruit jellies :(
0,go n hav.. obey 1st
0,dude not yet man! i\
0,oh all have to come ah?
0,hahahah
1,call 09090900040 & listen to extreme dirty live chat going on in the office right now total privacy no one knows your [sic] listening 60p min 24/7mp 0870753331018+
0,dear today i dun join u for lecture can? then i meet u after lecture
0,"hi kok chin, let me check if u have it. will email to you by tonight"
0,okie loh.when u free huh
0,are you awake?
0,haha yeah just reached chinese! got <#> / <#> haha sad face! ooookay!! shall play tonight!!! chinese until 4 haha._.
0,me now at suntec
0,sci
0,aight yo
0,see also page <#> n <#> . u can aply i think.
0,pgp or noc room?
0,"seriously, the first result which came to my mind was <#> lastnight. it was hard to defend against barce with <#> men. it was evenharder to defend against barce with <#> men. bounds back this sat atold trafford! come on!!!"
0,you can come about 8.the girls are coming 2 do you have the adress???
0,god is sweet
0,ok cya.
0,but should be ok by 5 too.
0,hmm?
0,the monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
0,is the student checklist filled up yet?
0,lol. okay!! (:
0,"just heard star trek enterprise theme song, faith of the heart... superb"
0,may i knw whoz dis?
0,thanks!
0,<#>eh tis no. correct wad
0,mom wants to know where you at
0,dishan for bang
0,ahh you let me know the time first. because i still cant confirm.
0,gud nyte babu. ayenge thodi der me.
0,wa i forgot today got marketing study also t.t.. now i also minus<decimal> le sianz
0,yea its okay. thks and get well soon!
0,noooo you owe me you!
0,i\
0,'thanks! :
0,yup!
0,yea. 2day meet at <#> e rite
0,'okay =
1,hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only â£10 at txtauction!txt word:start to no:81151 & get yours now!4t&
0,ok. but i finish at 6.
0,eh nope
0,not coming back tonight?
0,'whoever comes to me cannot be my disciple unless he loves me more than he loves his father and his mother
0,do it now and txt me..
0,8 and 4
0,i think chennai well settled?
0,cl me whn u see my msg.
0,ave 7 block <#> bus stop right? near tpjc? i\
0,i can\
0,i calls you later. afternoon onwords mtnl service get problem in south mumbai. i can hear you but you cann\
0,take the <#>
0,i sent u billy no wad. i dunno le. u decide?
0,r the yr4s leaving anytime soon?...i got eg lecture at <#> ...haha....
1,"5 free top polyphonic tones call 087018728737, national rate. get a toppoly tune sent every week, just text subpoly to 81618, â£3 per pole. unsub 08718727870."
0,okie... u want the chicken?
0,roti khani ha to le ana
0,ur msn got virus. quite bad. been sending msg to me all day.
0,mmhm
0,not bad. you? chest pain still?
0,"nothing. i meant that once the money enters your account here, the bank will remove its flat rate. someone transfered <#> to my account and <#> dollars got removed. so the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,dear rem to eat k sayang ur head
0,"arun,please don\"
0,"valentines offer! recharge your mts mobile/data card online and avail discounts on flowers, soft toys and much more. offer valid on online recharge above rs. <#>"
0,don\
0,haha so poor thing ur mum... if my mun liddat she will cry... soguai! give u a kiss tml lol
1,"latest nokia mobile or ipod mp3 player +â£400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.â£1,50/mtmsgrcvd18+"
0,hey u reached home oredi?
0,yes..injury only.
0,"best quote said by bill gates.""i wil alwaz choose a lazy prsn to do a dificult job bcoz, definitly he will find an easy way to complete it."
0,training start ho gayi kya?
0,'s:
0,when flight?
0,t talk...
0,hello! awake?
0,hard but true: how much you show & express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
0,hmmm:)how many players selected?
0,i think i heard. not sure. stressssss
0,oh k.i think most of wi and nz players unsold.
0,xt tmr got work ah?
0,how is ur mum?
0,"kor, bravo! welcome home and we love you very much!"
0,"boss,wanted to intimate on my visit to qatar tonight in search of an apt opportunity after leaving tata aig. look forward to your guidance and patronage.respectful rgds,rakhesh kerala ex ipru rural."
0,is the meeting still on? i am outside the consult area
0,so be happy
0,what you doing?
0,hey can send me all articles? thks
1,eastenders tv quiz. what flower does dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win â£100 cash wkent/150p16+
0,"hi, congratulations.! wish you goodluck for a bright future..may god bless you."
0,vendors use cap to limit their liability. but the damages and risksare increasing and it\
0,85631397 studying in school again ah?
0,"wah! they never mind lor they got experience, they teach u lor"
0,"i recieved it, mr lee"
0,sian
0,<decimal>
0,ami clas e achi.sip prctcl dkhache.cnt go out nw.
0,quest 3 the i compound
0,ok!
0,yup... y so free? not having lecture?
0,hey cn u txt me d addres f d place.i\
0,"haha what black and white seriously!? not like the waiter meh!? i dunthink i will get anyth today, pei me go bugis tmr!"
0,in0x me kya kar raha he be?
0,just finish now on <#> and miss u alot. how? hee.
0,wah u so kan chiong ar? haha. not too bad. got b+ for capstone. u?
0,"nah, too much work to rush and i didn\"
0,'you are like light for the whole world. a city built on a hill cannot be hidden. no one lights a lamp and puts it under a bowl; instead he puts it on the lampstand
0,wat the! i will break it soon
0,"let us give thanks to the god and father of our lord jesus christ, the merciful father, the god from whom all help comes ! he helps us in our troubles, so that we are able to help others who have all kinds of troubles, using the same help that we ourselves have received from god. just as we share in christ\"
0,sorry??????
0,la
0,post!
0,"first, dont worry, you are first. second, im so excited as well."
0,morning shehan.. regret to inform you that megan and i will not be attending classes today on account of a church program. sorry. will see you at next practice. be safe in the lord! heb <time>
0,"the last thing i ever wanted to do was hurt you. and i didn't think it would have. you'd laugh, be embarassed, delete the tag and keep going. but as far as i knew, it wasn't even up. the fact that you even felt like i would do it to hurt you shows you really don't know me at all. it was messy wednesday, but it wasn't bad. the problem i have with it is you have the time to clean it, but you choose not to. you skype, you take pictures, you sleep, you want to go out. i don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. you used to be good about at least making the bed."
0,do ã¼ noe if ben is going?
0,ok! he dam kaobei
0,reach liao
0,gosh..!! i don\
0,"post! ""maybe i\"
0,"yeah why not, is the gang all ready"
0,eh.. open dior?
0,hahaha sunday ah.time and place u let me noe again.lol.
0,maintenance was fixing the ac. didn\
0,oo.. is nt uaeful or u dunno hw to do
0,cheebye
0,"m not attendin e stats tut tmr... gee, goin to e doc cos of my rottin hand, partly lazy oso la..."
0,your account has been refilled successfully by inr &lt;decimal&gt; . your keralacircle prepaid account balance is rs &lt;decimal&gt; . your transaction id is kr &lt;#&gt; .
0,ahh sorry!! haha oops i\
0,yup (:
0,eh later go eat leh.lol.
0,ok lar.. aiyo.. haha.. btw.. u but short hair already or not pretty girl..haha..
0,ü still attending da talks?
0,sian haha i dun know how to but even if i do he know how to use proxyhaha! the trolol song! haha yes as usual! haha he see his resultssince p4 le also no use! how much time omg:/
0,am at cafe in ucc
0,"i can't, i don't have her number!"
0,coconut water lete ana cream wala
0,"hi,how are you?"
0,'hahas yea tonight we doing it :
0,crazy... still buy wine... at home got a bottle of wine oredi...
0,<decimal> at go. u coming hostel 1st?
0,lols yh sj they all join tagball le. plus most senior take handball.think i taking tagball. wan join?
0,no need lah.of cos i know u meeting her lah. 2 of u so tian mi of cos will meet n stick together.
0,"hey people, please text me your passport number will do, no scans needed."
0,yea but they nvr reply..
0,last time.. my brother time is cj.. now hcjc liao lar
0,i'm going out to buy mum's present ar.
0,where? haha
0,dads sleepng liao
0,what are you doing now?
0,tennis on?
0,haha cool!! how do you get a glass can o.o
0,lec iwarai. v r discusin project nw
0,m shopping wif my sis.
0,my girl with u??
0,guai... ã shd haf seen him when he's naughty... ã so free today? can go jogging...
0,haha u fab bubble tea of all time... woot qq noodles lol so cutename... but i eat at home save munay! lol... the continuing ur 2ndround?
0,bah i dont think so.
0,no i don\
0,oh unintentionally not bad timing. great. fingers the trains play along! will give fifteen min warning.
0,"haha! call me now, chat awhile before i go sleep! :p haha slap youcan sleep on the streets!"
0,'k...k:
0,hee! had a wonderful day today dearest ! kisses
0,ok noted
0,yea
0,ve been walking around like that since morning... so paiseh .
0,e learning any shitz?
0,ll go find u after 2pm ok? where will u be?
0,it\
0,angelaaaaa
0,rip
0,jio ppl to cinema! hahas it looks nice rite!
0,will call you in a bit
0,pahuch gayi babu? ghar kitne bje tk ayegi?
0,"lol because if im not there and you kena caught, it will be veryawkward mah lol. if im there then can say we happen to walk behindhim. xd"
0,hmm. k. then we confirm later..
0,my fren say still got la...
0,nw on the way. abt 9 i think.why? u gt lesson?
0,lol didnt. im so lazy to crack already
0,naice. cya then
0,"same, i\"
0,waa when did we start playing winner pay
0,dum dum full of love for u le
0,haha! yeah... u wan come along?
0,wat time u wake up. tdy i pig again sleep until 1+.
0,<#>
0,"my dear, i m going to lit... how are u? add oil for your lecture!"
0,<#> *
0,i am in the lab
0,i will be able to reach dl at <#> .
0,haha if phs see us tgt then dunno if abit weird! see how bah!
0,"do you have a tracking number for my card by chance? also, can youask nana about my hard drive?"
0,s why i ask mah
0,you also didnt get na hi hi hi hi hi
0,ya i cant access it with <#>
0,haha its okay de! they are probably unhappy only when i dun sleepearly haha:p coz i\
0,and if there is any vacancy they will let us know.
0,i wil be there with in <#> minutes. got any space
0,lol ok
0,what would be good.
0,abi kaha par he.. bhai aisa kr na abi auto me ghar chala ja ya b0l me ajau jaha tu he n tu ghar se h0kar 6 bje tk wapas ajana
0,'k k:
0,'hee. can already. lesson changed to monday. so i can meet u fordinner anytime. :-
0,"yeah i should be able to, i'll text you when i'm ready to meet up"
0,don\
0,hello evelyn guess who am i?
0,"manoj,i am leaving to qatar for an apt opportunity after leaving tata aig.pls do keep in touch at <email> ,kerala"
0,okay (:
0,nope. just ended haha. but isn\
0,i\
0,must settle by tmr hor. i playing mahjong tonight.
0,ok
0,then what about further plan?
0,heh gal my pc hang talk to ya again...
0,at bugis from 1130 to 5pm. or if we are going for nb instead of yogasana on sat we can go do the free abt kb and pilates instead... at cine from 1030 to 2
0,"hahaha what the! but its near ~ so did you go? yeah i thoughteveryone pays??? haha i dunno leh, got ppl dl random games on myphone!"
0,because religion isn\
0,i am fine. using modern family to entertain myself. how bout you? your mom just gave in?
0,haha okay! you finish le text me bah.
0,hi dis is yijue i would be happy to work wif ã¼ all for gek1510...
0,hahas! till when?
0,"for ue, what are you taking?"
0,'hello aiya
0,no prob!
0,2nite give u? i outside.. thks!
0,sobz dunno why dis juz now i can suddenly trip n fall... sobz sobz
0,was actually about to send you a reminder today. have a wonderful weekend
0,yupps (:
0,delhi and chennai still silent.
